S/N,APPLICANT NAME,CERTIFICATE HOLDER,EQUIPMENT NAME,MODELS,MANUFACTURER
5317,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Tumble dryers (Clothes Gas Dryers) with RF Module LCW-007,CDG27RUQPS,LG Electronics Inc.
5318,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Wi-Fi SOUND BAR with RF Module LGSBWAC92 and WL1SB21,SC9S,LG Electronics Inc.
5319,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,WIRELESS ACTIVE SUBWOOFER with RF Module WL1SB21,SPS8-W,LG Electronics Inc.
5320,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Generic Video Module,GVMRB,LG Electronics Inc.
5321,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,DELL Inc.,Portable Computer,P183G (Latitude 3445 Chromebook),DELL INC.
5322,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,ACTIA Automotive,Processing & Communication Module,PCM3 HIBT3 4GEWW,ACTIA Automotive
5323,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Simple Remote,WR23GA,LG Electronics Inc.
5324,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Dell Inc.,Portable Computer,P123F / Dell Precision 5680,Dell Inc.
5325,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless Keyboard,YR0091,Logitech Europe S.A
5326,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Harman Becker Automotive Systems GmbH,Automotive Infotainment System,MGU FA,Harman Becker Automotive Systems GmbH
5327,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless Keyboard (Wave Keys),YR0096,Logitech Europe S.A.
5328,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless Mouse (M185),MR0107,Logitech Europe S.A.
5329,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC03,75QNED756RB,LG Electronics Inc.
5330,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC03,65QNED756RB,LG Electronics Inc.
5331,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC03,55QNED756RB,LG Electronics Inc.
5332,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Vitesco Technologies France SAS,MACAN NF MAX / vehicular access NFC reader,DHSP0426NFC,Vitesco Technologies France SAS
5333,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC03,50QNED756RB,LG Electronics Inc
5334,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"Fujian Newland Payment Technology Co.,Ltd.",SP550,JDG-TA7FB35200,"Fujian Newland Payment Technology Co.,Ltd."
5335,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Unabiz SAS,Access Station,SBS-T3-868,Unabiz SAS
5336,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless Headset (Zone Wireless 2),A00174,Logitech Europe S.A
5337,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Zebra Technologies Corporation,Temperature Sensor and Data Logger,ZS300,Zebra Technologies Corporation
5338,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Zebra Technologies Corporation,Wireless Gateway,ZB200,Zebra Technologies Corporation
5339,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Schrader Electronics Ltd.,Tyre Pressure Monitoring Sensor,RHSS4,Schrader Electronics Ltd.
5340,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Display with RF Module LGSBWAC95,27ART10APKL,LG Electronics Inc.
5341,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"WHST CO., LTD",Short Range Radar,STA79-1VS-K,"WHST CO., LTD."
5342,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Display unit with RF Module LGSBWAC95,27LX5QKNA,LG Electronics Inc.
5343,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Camera and Speakerphone (Rally BAR HUDDLE),VR0034,Logitech Europe S.A
5344,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Ford Motor Company,FNV2 TCU / Telematics Control Unit for embedded automotive applications,FB5-TCU-ROW,Ford Motor Company
5345,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Caterpillar Inc.,PL542V3 Telematics Radio,PL542V3,Caterpillar Inc.
5346,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Caterpillar Inc.,PL243V3 Telematics Radio,PL243V3,Caterpillar Inc.
5347,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC23,55UR801C0LJ,LG Electronics Inc.
5348,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC23,50UR801C0LJ,LG Electronics Inc.
5349,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC23,43UR801C0LJ,LG Electronics Inc.
5350,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,MobiWire SAS,4G POS,MobiIoT MobiGo 2,MobiWire SAS
5351,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC23,65UR801C0LJ,LG Electronics Inc.
5352,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Unabiz,Access Station,SMBS-T4,Unabiz
5353,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Digital Signage with RF Module LGSBWAC95,65UH5N-E,LG Electronics Inc.
5354,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Digital Signage with RF Module LGSBWAC95,43UM5N-H,LG Electronics Inc.
5355,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Digital Signage with RF Module LGSBWAC95,49UM5N-H,LG Electronics Inc.
5356,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Digital Signage with RF Module LGSBWAC95,43UH5N-E,LG Electronics Inc.
5357,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Digital Signage with RF Module LGSBWAC95,49UH5N-E,LG Electronics Inc.
5358,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Digital Signage with RF Module LGSBWAC95,55UH5N-E,LG Electronics Inc.
5359,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Digital Signage with RF Module LGSBWAC95,55UM5N-H,LG Electronics Inc.
5360,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Digital Signage with RF Module LGSBWAC95,65UM5N-H,LG Electronics Inc.
5361,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,STRATTEC Security Corporation,DT Fob / vehicular keyless entry transmitter,OHT4882056,STRATTEC Security Corporation
5362,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"Wacom Co., Ltd",Pen Tablet,CTC4110WL,"Wacom Co., Ltd."
5363,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Silicom Ltd.,Gateway Router,NSG-1500,Silicom Ltd.
5364,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"Taizhou LG Electronics Refrigeration Co.,Ltd.",Refrigerator-Freezer with RF Module LCW-010,GC-J257SLRW,"Taizhou LG Electronics Refrigeration Co.,Ltd."
5365,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"Taizhou LG Electronics Refrigeration Co.,Ltd.",Refrigerator-Freezer with RF Module LCW-010,GC-X257CSEW,"Taizhou LG Electronics Refrigeration Co.,Ltd."
5366,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Monitor Signage with RF Module LGSBWAC72,49XS4J,LG Electronics Inc.
5367,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC97,75UM767H0LD,LG Electronics Inc.
5368,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Visteon Corporation,'Display Audio Infotainment unit 10''TP',VW MIB Regio,Visteon Corporation
5369,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Harman Becker Automotive Systems GmbH,Automotive infotainment System,NTG7Q PREMIUMPLUS,HARMAN BECKER AUTOMOTIVE SYSTEMS GMBH
5370,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"Garmin International, Inc.",Head unit,37900-MKS-E010-M1,"Garmin International, Inc."
5371,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC97,50UM767H0LD,LG Electronics Inc.
5372,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC97,65UM767H0LD,LG Electronics Inc.
5373,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC97,55UM767H0LD,LG Electronics Inc.
5374,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"Wacom Co., Ltd",Pen Tablet,CTC6110WL,"Wacom Co., Ltd."
5375,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"BEIQI FOTON MOTOR CO.,LTD.",Vehicle Terminal,ZLB04,"BEIQI FOTON MOTOR CO.,LTD."
5376,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"BCS Automotive Interface Solutions (Suzhou) Co., Ltd",Wireless Device Charger,WDC,"BCS Automotive Interface Solutions (Suzhou) Co., Ltd"
5377,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,APTIV Services US LLC,RTM2.5 / vehicle security and convenience transmitter  receiver,FO3-TR868BDA,APTIV Services US LLC
5378,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,APTIV Services US LLC,RTM2.5 / vehicle security and convenience receiver,FO3-RX433UDA,"APTIV Services US LLC,"
5379,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Lenovo PC HK Limited,Lenovo Tab Pen Plus,AP500U,Lenovo PC HK Limited
5380,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"Suzhou Sate Auto Electronic Co., Ltd.",Tire Pressure Monitoring System Sensor,TSB60,"Suzhou Sate Auto Electronic Co., Ltd."
5381,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless Keyboard,YR0099,Logitech Europe S.A.
5382,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,EcoFlow Inc.,Portable Power Station,EFR610,EcoFlow Inc.
5383,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Silverbox RADIO ASM-RECEIVER,IL7SF,LG Electronics Inc.
5384,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Silverbox RADIO ASM-RECEIVER,IL7SB,LG Electronics Inc.
5385,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"FranklinWH Technologies Co., Ltd.",AC Coupled BESS,aGate X-01-AU,"FranklinWH Technologies Co., Ltd."
5386,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"HYUNDAI MOBIS Co., Ltd.",SENSOR ASSY-REAR OCCUPANT ALERT,ICR010,"HYUNDAI MOBIS Co., Ltd."
5387,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,CONTINENTAL AUTOMOTIVE TECHNOLOGIES GMBH,Automotive infotainment System,NTG7Q PREMIUMPLUS LF2,CONTINENTAL AUTOMOTIVE TECHNOLOGIES GMBH
5388,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Shared Desk Docking Station,VR0035,Logitech Europe S.A
5389,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"Fujian Newland Payment Technology Co.,Ltd.",Vb80p Sound Box,VB80P,"Fujian Newland Payment Technology Co.,Ltd."
5390,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Caterpillar Inc.,Pl641v3 Telematics Radio,PL641V3,Caterpillar Inc.
5391,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Shure Incorporated,Wireless Receiver,SR6XW,Shure Incorporated
5392,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Shure Incorporated,Wireless Lavalier Microphone,SC6LW,Shure Incorporated
5393,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"Arista Networks, Inc.",Data Center Switch,AN1716 (DCS-7060DX4-32),"Arista Networks, Inc."
5394,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LENOVO (BEIJING) LIMITED,Wireless Dongle,DG370,LENOVO (BEIJING) LIMITED
5395,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LENOVO (BEIJING) LIMITED,Lenovo 150 Wireless Mouse,MS-370OR,LENOVO (BEIJING) LIMITED
5396,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,Portable Bluetooth Speaker (XBOOM),XL9T,LG Electronics Inc.
5397,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless USB Dongle,CU0026,Logitech Europe S.A.
5398,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless USB Dongle (G305 Lightspeed),CU0027,Logitech Europe S.A.
5399,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Vitesco Technologies GmbH,HFA 3.0 / vehicular hands free access kick sensing radar,HFA30,Vitesco Technologies GmbH
5400,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Dell Inc.,Desktop Computer,D30M (Precision 3680 Tower),DELL Inc
5401,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"Mason America, Inc.",Mason,G450A1,"Mason America, Inc."
5402,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,WIRELESS SOUND BAR,SQC2,LG Electronics Inc.
5403,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,WIRELESS SOUND BAR,SQC1,LG Electronics Inc.
5404,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Dell Inc.,Personal Computer,D17S(OptiPlex SFF Plus 7020),Dell Inc
5405,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,DELL Inc.,Personal Computer,D31M(OptiPlex Tower Plus 7020),Dell Inc
5406,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,DELL Inc.,Personal Computer,D17S(Inspiron 3030S),DELL Inc
5407,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Dell Inc.,Personal Computer,D17S(Vostro 3030S),DELL Inc
5408,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Dell Inc.,Personal Computer,D17S(OptiPlex SFF 7020),Dell Inc
5409,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Lear Corporation,SK CTO / vehicle security device,PEPSFOBC,Lear Corporation
5410,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Lenovo PC HK Limited,Portable tablet Computer,TB330FU,Lenovo PC HK Limited
5411,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Lenovo PC HK Limited,Portable tablet Computer,TB330XU,Lenovo PC HK Limited
5412,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless Mouse,MR0112,Logitech Europe S.A.
5413,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless Mouse,MR0109,Logitech Europe S.A.
5414,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless Mouse,MR0111,Logitech Europe S.A.
5415,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless Headsets,A00191,Logitech Europe S. A.
5416,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"HUMAX Co., Ltd.",Car Audio,HARN3001,"HUMAX Co., Ltd."
5417,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"HUMAX Co., Ltd.",Car Audio,HARN1006,"HUMAX Co., Ltd."
5418,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless Mouse,MR0112,Logitech Europe S.A.
5419,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless Mouse,MR0109,Logitech Europe S.A.
5420,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless Mouse,MR0111,Logitech Europe S.A.
5421,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,Logitech Europe S.A,Wireless Headsets,A00191,Logitech Europe S. A.
5422,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"HUMAX Co., Ltd.",Car Audio,HARN3001,"HUMAX Co., Ltd."
5423,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,"HUMAX Co., Ltd.",Car Audio,HARN1006,"HUMAX Co., Ltd."
5424,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC95,86NANO84T6A,LG Electronics Inc.
5425,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,OLED TV with RF Module LGSBWAC95,OLED77C46LA,LG Electronics Inc.
5426,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC97,75QNED86T6A,LG Electronics Inc.
5427,RESONANCE COMPLIANCE INTERNATIONAL LIMITED,LG Electronics Inc.,LED TV with RF Module LGSBWAC97,86QNED86T6A,LG Electronics Inc.
